unit,suite,category,encoder,threads,seconds,bytes,audio_bytes,raw_bytes,channels,sample_rate
sqam/64,sqam,vocal-orchestra,vinyl -j2,2,0.064042875,2792000,2791958,5468400,2,44100
sqam/64,sqam,vocal-orchestra,vinyl -j4,4,0.035124875,2792000,2791958,5468400,2,44100
sqam/64,sqam,vocal-orchestra,vinyl -j8,8,0.021208459,2792000,2791958,5468400,2,44100
sqam/64,sqam,vocal-orchestra,vinyl decode -j1,1,0.091691875,2792000,2791958,5468400,2,44100
sqam/64,sqam,vocal-orchestra,vinyl decode -j2,2,0.047196291,2792000,2791958,5468400,2,44100
sqam/64,sqam,vocal-orchestra,vinyl decode -j4,4,0.026623334,2792000,2791958,5468400,2,44100
sqam/64,sqam,vocal-orchestra,vinyl decode -j8,8,0.018056,2792000,2791958,5468400,2,44100
sqam/64,sqam,vocal-orchestra,flac decode -j1,1,0.023480375,2792000,2791958,5468400,2,44100
sqam/64,sqam,vocal-orchestra,flac -8 -j1,1,0.070713292,2682042,2673684,5468400,2,44100
sqam/64,sqam,vocal-orchestra,flac -8 -j2,2,0.038603541,2682042,2673684,5468400,2,44100
sqam/64,sqam,vocal-orchestra,flac -8 -j4,4,0.021606417,2682042,2673684,5468400,2,44100
sqam/64,sqam,vocal-orchestra,flac -8 -j8,8,0.014195875,2682042,2673684,5468400,2,44100
sqam/64,sqam,vocal-orchestra,flac -5 -j1,1,0.035570416,2691992,2683634,5468400,2,44100
sqam/65,sqam,orchestra,vinyl -j1,1,0.432918083,7513690,7513648,19756800,2,44100
sqam/65,sqam,orchestra,vinyl -j2,2,0.220168458,7513690,7513648,19756800,2,44100
sqam/65,sqam,orchestra,vinyl -j4,4,0.118680792,7513690,7513648,19756800,2,44100
sqam/65,sqam,orchestra,vinyl -j8,8,0.065366792,7513690,7513648,19756800,2,44100
sqam/65,sqam,orchestra,vinyl decode -j1,1,0.312153208,7513690,7513648,19756800,2,44100
sqam/65,sqam,orchestra,vinyl decode -j2,2,0.159888167,7513690,7513648,19756800,2,44100
sqam/65,sqam,orchestra,vinyl decode -j4,4,0.088349916,7513690,7513648,19756800,2,44100
sqam/65,sqam,orchestra,vinyl decode -j8,8,0.053607667,7513690,7513648,19756800,2,44100
sqam/65,sqam,orchestra,flac decode -j1,1,0.078581125,7513690,7513648,19756800,2,44100
sqam/65,sqam,orchestra,flac -8 -j1,1,0.258878584,7175496,7166994,19756800,2,44100
sqam/65,sqam,orchestra,flac -8 -j2,2,0.132343375,7175496,7166994,19756800,2,44100
sqam/65,sqam,orchestra,flac -8 -j4,4,0.069522542,7175496,7166994,19756800,2,44100
sqam/65,sqam,orchestra,flac -8 -j8,8,0.041012417,7175496,7166994,19756800,2,44100
sqam/65,sqam,orchestra,flac -5 -j1,1,0.12321025,7192397,7183895,19756800,2,44100
sqam/66,sqam,orchestra,vinyl -j1,1,0.067662083,1246503,1246461,3175200,2,44100
sqam/66,sqam,orchestra,vinyl -j2,2,0.036522791,1246503,1246461,3175200,2,44100
sqam/66,sqam,orchestra,vinyl -j4,4,0.020719125,1246503,1246461,3175200,2,44100
sqam/66,sqam,orchestra,vinyl -j8,8,0.014362833,1246503,1246461,3175200,2,44100
sqam/66,sqam,orchestra,vinyl decode -j1,1,0.0488845,1246503,1246461,3175200,2,44100
sqam/66,sqam,orchestra,vinyl decode -j2,2,0.027280042,1246503,1246461,3175200,2,44100
sqam/66,sqam,orchestra,vinyl decode -j4,4,0.017553042,1246503,1246461,3175200,2,44100
sqam/66,sqam,orchestra,vinyl decode -j8,8,0.012687292,1246503,1246461,3175200,2,44100
sqam/66,sqam,orchestra,flac decode -j1,1,0.01514025,1246503,1246461,3175200,2,44100
sqam/66,sqam,orchestra,flac -8 -j1,1,0.039872416,1204921,1196599,3175200,2,44100
sqam/66,sqam,orchestra,flac -8 -j2,2,0.023358042,1204921,1196599,3175200,2,44100
sqam/66,sqam,orchestra,flac -8 -j4,4,0.014126583,1204921,1196599,3175200,2,44100
sqam/66,sqam,orchestra,flac -8 -j8,8,0.010752709,1204921,1196599,3175200,2,44100
sqam/66,sqam,orchestra,flac -5 -j1,1,0.022834167,1213406,1205084,3175200,2,44100
sqam/67,sqam,orchestra,vinyl -j1,1,0.319219958,5098473,5098431,14464800,2,44100
sqam/67,sqam,orchestra,vinyl -j2,2,0.1622345,5098473,5098431,14464800,2,44100
sqam/67,sqam,orchestra,vinyl -j4,4,0.085085417,5098473,5098431,14464800,2,44100
sqam/67,sqam,orchestra,vinyl -j8,8,0.049543667,5098473,5098431,14464800,2,44100
sqam/67,sqam,orchestra,vinyl decode -j1,1,0.222914375,5098473,5098431,14464800,2,44100
sqam/67,sqam,orchestra,vinyl decode -j2,2,0.116523542,5098473,5098431,14464800,2,44100
sqam/67,sqam,orchestra,vinyl decode -j4,4,0.063638583,5098473,5098431,14464800,2,44100
sqam/67,sqam,orchestra,vinyl decode -j8,8,0.038165042,5098473,5098431,14464800,2,44100
sqam/67,sqam,orchestra,flac decode -j1,1,0.057022625,5098473,5098431,14464800,2,44100
sqam/67,sqam,orchestra,flac -8 -j1,1,0.1898545,4835697,4827249,14464800,2,44100
sqam/67,sqam,orchestra,flac -8 -j2,2,0.098736334,4835697,4827249,14464800,2,44100
sqam/67,sqam,orchestra,flac -8 -j4,4,0.053128459,4835697,4827249,14464800,2,44100
sqam/67,sqam,orchestra,flac -8 -j8,8,0.031748166,4835697,4827249,14464800,2,44100
sqam/67,sqam,orchestra,flac -5 -j1,1,0.090792584,4857908,4849460,14464800,2,44100
sqam/68,sqam,orchestra,vinyl -j1,1,0.623535333,8828560,8828518,28929600,2,44100
sqam/68,sqam,orchestra,vinyl -j2,2,0.318928916,8828560,8828518,28929600,2,44100
sqam/68,sqam,orchestra,vinyl -j4,4,0.166053542,8828560,8828518,28929600,2,44100
sqam/68,sqam,orchestra,vinyl -j8,8,0.093736208,8828560,8828518,28929600,2,44100
sqam/68,sqam,orchestra,vinyl decode -j1,1,0.446156459,8828560,8828518,28929600,2,44100
sqam/68,sqam,orchestra,vinyl decode -j2,2,0.227570208,8828560,8828518,28929600,2,44100
sqam/68,sqam,orchestra,vinyl decode -j4,4,0.124579625,8828560,8828518,28929600,2,44100
sqam/68,sqam,orchestra,vinyl decode -j8,8,0.073227625,8828560,8828518,28929600,2,44100
sqam/68,sqam,orchestra,flac decode -j1,1,0.112714584,8828560,8828518,28929600,2,44100
sqam/68,sqam,orchestra,flac -8 -j1,1,0.369262666,8116698,8108106,28929600,2,44100
sqam/68,sqam,orchestra,flac -8 -j2,2,0.1887485,8116698,8108106,28929600,2,44100
sqam/68,sqam,orchestra,flac -8 -j4,4,0.098243375,8116698,8108106,28929600,2,44100
sqam/68,sqam,orchestra,flac -8 -j8,8,0.057138333,8116698,8108106,28929600,2,44100
sqam/68,sqam,orchestra,flac -5 -j1,1,0.174886459,8135720,8127128,28929600,2,44100
sqam/69,sqam,pop,vinyl -j1,1,0.126123417,2496506,2496464,5821200,2,44100
sqam/69,sqam,pop,vinyl -j2,2,0.065942583,2496506,2496464,5821200,2,44100
sqam/69,sqam,pop,vinyl -j4,4,0.036259458,2496506,2496464,5821200,2,44100
sqam/69,sqam,pop,vinyl -j8,8,0.022107875,2496506,2496464,5821200,2,44100
sqam/69,sqam,pop,vinyl decode -j1,1,0.091389958,2496506,2496464,5821200,2,44100
sqam/69,sqam,pop,vinyl decode -j2,2,0.048892833,2496506,2496464,5821200,2,44100
sqam/69,sqam,pop,vinyl decode -j4,4,0.028032625,2496506,2496464,5821200,2,44100
sqam/69,sqam,pop,vinyl decode -j8,8,0.0186575,2496506,2496464,5821200,2,44100
sqam/69,sqam,pop,flac decode -j1,1,0.024679833,2496506,2496464,5821200,2,44100
sqam/69,sqam,pop,flac -8 -j1,1,0.075803333,2363622,2355264,5821200,2,44100
sqam/69,sqam,pop,flac -8 -j2,2,0.040653541,2363622,2355264,5821200,2,44100
sqam/69,sqam,pop,flac -8 -j4,4,0.023205875,2363622,2355264,5821200,2,44100
sqam/69,sqam,pop,flac -8 -j8,8,0.015899958,2363622,2355264,5821200,2,44100
sqam/69,sqam,pop,flac -5 -j1,1,0.038703709,2393971,2385613,5821200,2,44100
sqam/70,sqam,pop,vinyl -j1,1,0.072061625,1378504,1378462,3704400,2,44100
sqam/70,sqam,pop,vinyl -j2,2,0.038104292,1378504,1378462,3704400,2,44100
sqam/70,sqam,pop,vinyl -j4,4,0.02175075,1378504,1378462,3704400,2,44100
sqam/70,sqam,pop,vinyl -j8,8,0.014359334,1378504,1378462,3704400,2,44100
sqam/70,sqam,pop,vinyl decode -j1,1,0.049016,1378504,1378462,3704400,2,44100
sqam/70,sqam,pop,vinyl decode -j2,2,0.027520041,1378504,1378462,3704400,2,44100
sqam/70,sqam,pop,vinyl decode -j4,4,0.017046708,1378504,1378462,3704400,2,44100
sqam/70,sqam,pop,vinyl decode -j8,8,0.012522542,1378504,1378462,3704400,2,44100
sqam/70,sqam,pop,flac decode -j1,1,0.016350833,1378504,1378462,3704400,2,44100
sqam/70,sqam,pop,flac -8 -j1,1,0.046150958,1315640,1307300,3704400,2,44100
sqam/70,sqam,pop,flac -8 -j2,2,0.025608041,1315640,1307300,3704400,2,44100
sqam/70,sqam,pop,flac -8 -j4,4,0.015601958,1315640,1307300,3704400,2,44100
sqam/70,sqam,pop,flac -8 -j8,8,0.011705792,1315640,1307300,3704400,2,44100
sqam/70,sqam,pop,flac -5 -j1,1,0.025255917,1332025,1323685,3704400,2,44100
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,vinyl -j1,1,0.341159166,8437836,8437794,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,vinyl -j2,2,0.173337833,8437836,8437794,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,vinyl -j4,4,0.095414084,8437836,8437794,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,vinyl -j8,8,0.052671583,8437836,8437794,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.233930625,8437836,8437794,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.123670291,8437836,8437794,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.066772083,8437836,8437794,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.042056375,8437836,8437794,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,flac decode -j1,1,0.061369209,8437836,8437794,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.13572225,8080382,8071214,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.071279458,8080382,8071214,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.039066917,8080382,8071214,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.0277865,8080382,8071214,15457924,1,16000
librispeech-test-clean/1089,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.0791865,8192540,8183372,15457924,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,vinyl -j1,1,0.344312708,7950148,7950106,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,vinyl -j2,2,0.174943084,7950148,7950106,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,vinyl -j4,4,0.0927565,7950148,7950106,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,vinyl -j8,8,0.05342875,7950148,7950106,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.238929,7950148,7950106,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.122564917,7950148,7950106,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.067759125,7950148,7950106,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.042493916,7950148,7950106,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,flac decode -j1,1,0.062817583,7950148,7950106,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.135697459,7594609,7585423,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.071649667,7594609,7585423,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.038550167,7594609,7585423,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.02745075,7594609,7585423,15741918,1,16000
librispeech-test-clean/1188,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.077695958,7698652,7689466,15741918,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,vinyl -j1,1,0.331658208,8284675,8284633,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,vinyl -j2,2,0.168250916,8284675,8284633,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,vinyl -j4,4,0.088551292,8284675,8284633,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,vinyl -j8,8,0.0525445,8284675,8284633,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.216329208,8284675,8284633,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.112682458,8284675,8284633,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.061427583,8284675,8284633,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.039599916,8284675,8284633,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,flac decode -j1,1,0.061292167,8284675,8284633,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.13175525,7953320,7944152,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.068023375,7953320,7944152,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.036813208,7953320,7944152,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.026797041,7953320,7944152,15378720,1,16000
librispeech-test-clean/121,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.074923875,8043401,8034233,15378720,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,vinyl -j1,1,0.350967375,9931797,9931755,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,vinyl -j2,2,0.178004125,9931797,9931755,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,vinyl -j4,4,0.093749625,9931797,9931755,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,vinyl -j8,8,0.055691916,9931797,9931755,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.233365,9931797,9931755,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.121295458,9931797,9931755,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.066789209,9931797,9931755,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.044010292,9931797,9931755,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,flac decode -j1,1,0.062767584,9931797,9931755,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.134510667,9587210,9578042,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.072506083,9587210,9578042,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.03905625,9587210,9578042,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.027838083,9587210,9578042,15499040,1,16000
librispeech-test-clean/1221,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.077179458,9654317,9645149,15499040,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,vinyl -j1,1,0.358644875,9251880,9251838,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,vinyl -j2,2,0.182681792,9251880,9251838,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,vinyl -j4,4,0.096441917,9251880,9251838,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,vinyl -j8,8,0.054947541,9251880,9251838,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.243152041,9251880,9251838,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.125459,9251880,9251838,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.069008792,9251880,9251838,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.043521833,9251880,9251838,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,flac decode -j1,1,0.063424458,9251880,9251838,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.136669708,8843818,8834650,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.072100125,8843818,8834650,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.039061208,8843818,8834650,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.027680834,8843818,8834650,15661922,1,16000
librispeech-test-clean/1284,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.078736167,8960263,8951095,15661922,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,vinyl -j1,1,0.348870041,8940486,8940444,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,vinyl -j2,2,0.17741875,8940486,8940444,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,vinyl -j4,4,0.093369042,8940486,8940444,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,vinyl -j8,8,0.054797584,8940486,8940444,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.238588292,8940486,8940444,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.124514333,8940486,8940444,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.067853875,8940486,8940444,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.043315792,8940486,8940444,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,flac decode -j1,1,0.062815833,8940486,8940444,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.136532208,8558907,8549739,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.07250375,8558907,8549739,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.038737959,8558907,8549739,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.027180417,8558907,8549739,15400798,1,16000
librispeech-test-clean/1320,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.076836542,8688202,8679034,15400798,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,vinyl -j1,1,0.357897583,9690686,9690644,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,vinyl -j2,2,0.181887708,9690686,9690644,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,vinyl -j4,4,0.095489583,9690686,9690644,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,vinyl -j8,8,0.055073041,9690686,9690644,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.238461083,9690686,9690644,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.124393,9690686,9690644,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.067905958,9690686,9690644,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.042827583,9690686,9690644,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,flac decode -j1,1,0.063133625,9690686,9690644,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.134952583,9323336,9314168,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.070860958,9323336,9314168,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.039262541,9323336,9314168,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.027292667,9323336,9314168,15496962,1,16000
librispeech-test-clean/1580,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.076748125,9414044,9404876,15496962,1,16000
librispeech-test-clean/1995,librispeech-test-clean,speech-clean,vinyl -j1,1,0.343086333,8857776,8857734,15480164,1,16000
librispeech-test-clean/1995,librispeech-test-clean,speech-clean,vinyl -j2,2,0.174413791,8857776,8857734,15480164,1,16000
librispeech-test-clean/1995,librispeech-test-clean,speech-clean,vinyl -j4,4,0.0921355,8857776,8857734,15480164,1,16000
librispeech-test-clean/1995,librispeech-test-clean,speech-clean,vinyl -j8,8,0.052719583,8857776,8857734,15480164,1,16000
librispeech-test-clean/1995,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.2336655,8857776,8857734,15480164,1,16000
librispeech-test-clean/1995,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.1216335,8857776,8857734,15480164,1,16000
librispeech-test-clean/1995,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.066252583,8857776,8857734,15480164,1,16000
librispeech-test-clean/1995,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.041527458,8857776,8857734,15480164,1,16000
librispeech-test-clean/1995,librispeech-test-clean,speech-clean,flac decode -j1,1,0.061807666,8857776,8857734,15480164,1,16000
librispeech-test-clean/1995,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.133276584,8525774,8516606,15480164,1,16000
librispeech-test-clean/1995,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.070652875,8525774,8516606,15480164,1,16000
librispeech-test-clean/1995,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.038393459,8525774,8516606,15480164,1,16000
